"CATEGORY_CODE","ITEM_ID","ITEM_PRICE","ITEM_UPC","REPL_QTY","_FREQUENCY"
"20160","30697","11.87","11600910689","18","1"
"20100","30698","2.06","17185357318","18","2"
"20150","30699","5.8","16725810147","12","2"
"20100","30700","1.94","13728434534","1","1"
"20100","30701","2.2","16668233510","12","3"
"20100","30702","2.08","18840351345","12","3"
"20100","30703","1.86","15816518244","24","1"
"20100","30704","2.06","10002476852","12","2"
"20180","30705","3.78","15247117009","1","3"
"20100","30706","2.25","11502307323","1","2"
"20100","30707","1.68","11853840527","1","4"
"20100","30708","1.95","13471340860","24","1"
"20220","30709","32.53","14706417690","18","1"
"20100","30710","2.02","10498349816","24","4"
"20100","30711","1.93","10073993121","18","2"
"20100","30712","1.74","14550889702","1","2"
"20100","30713","2.07","15917188118","1","2"
"20100","30714","2.24","11334339225","24","1"
"20100","30715","1.8","12986682612","18","2"
"20100","30716","1.97","15240331931","1","2"
"20100","30717","2.34","19810171943","12","1"
"20100","30718","2.42","17232327983","12","1"
"20100","30719","2.18","12856650262","18","1"
"20380","30720","7.6","19485729175","24","4"
"20180","30721","4.09","10101774837","24","1"
"20100","30722","1.81","15342655538","1","2"
"20100","30723","2.18","15426464394","24","4"
"20100","30724","2.04","15142216884","1","1"
"20100","30725","1.68","15767781534","1","3"
"20160","30726","13.23","11055869237","1","1"
"20160","30727","11.7","19331830011","1","2"
"20150","30728","4.99","17778357348","12","2"
"20100","30729","2.3","18057739376","12","4"
"20190","30730","4.07","17519391932","24","1"
"20100","30731","1.99","13785762319","24","2"
"20100","30732","1.92","13872972774","12","1"
"20100","30733","2.09","18796923894","24","1"
"20160","30734","11.46","11699263168","24","3"
"20100","30735","2.15","19674888702","12","1"
"20100","30736","2.14","18002945599","24","2"
"20100","30737","2.12","17810573351","18","1"
"20220","30738","24.44","11698507675","1","1"
"20100","30739","2.31","10348637630","1","1"
"20100","30740","2.04","10392182020","1","3"
"20160","30741","12.23","17893153115","1","1"
"20160","30742","12.38","17955304099","18","1"
"20100","30743","2.24","18199068558","12","1"
"20100","30744","2.11","16484548874","12","4"
"20100","30745","1.87","15404650120","12","2"
"20640","30746","5.24","15079130157","1","1"
"20220","30747","35.05","19266433941","18","1"
"20100","30748","2.01","12490585262","1","3"
"20100","30749","1.81","13634085377","1","1"
"20600","30750","4.6","11516614043","12","1"
"20100","30751","1.68","16209476439","24","2"
"20100","30752","2.32","12109069701","1","4"
"20380","30753","7.18","13564630040","12","3"
"20640","30754","5.4","10548792688","1","2"
"20620","30755","13.28","12967382376","12","1"
"20100","30756","1.84","18040761201","18","2"
"20100","30757","2.19","14505797998","1","2"
"20100","30758","1.79","15988309536","1","1"
"20530","30759","18.4","16838821783","24","3"
"20100","30760","1.84","14711283787","1","4"
"20100","30761","2.02","16945300865","12","4"
"20150","30762","4.9","11701214343","12","3"
"20160","30763","10.91","13801522804","1","3"
"20100","30764","1.9","14776724904","24","1"
"20160","30765","11.91","14639912832","12","3"
"20100","30766","1.86","19264565482","1","1"
"20600","30767","4.79","19422477605","12","2"
"20100","30768","1.83","13426952443","12","2"
"20100","30769","1.88","15904606667","24","2"
"20100","30770","1.76","18370376866","12","3"
"20100","30771","1.77","13803766283","1","2"
"20100","30772","1.95","11779077641","12","3"
"20640","30773","4.69","12368803625","1","2"
"20640","30774","4.84","12060724998","1","2"
"20280","30775","14.97","11083611415","24","2"
"20100","30776","1.89","16709909029","1","4"
"20100","30777","2.37","11510534451","12","1"
"20100","30778","2.07","16435855986","1","1"
"20270","30779","14.48","13911405221","18","2"
"20100","30780","1.81","12359610930","1","1"
"20150","30781","5.68","18998366797","1","2"
"20100","30782","2.03","15988237820","24","1"
"20380","30783","7.14","12083983307","18","4"
"20100","30784","1.97","18060174564","12","3"
"20100","30785","1.98","13926732142","24","1"
"20100","30786","2","13639559825","12","1"
"20100","30787","2.06","17160939225","18","4"
"20100","30788","2.09","13466829920","12","1"
"20100","30789","1.74","14739557187","18","1"
"20600","30790","5.25","11364814218","1","1"
"20100","30791","1.58","13724733753","12","1"
"20100","30792","2.31","14347688999","24","1"
"20100","30793","2.03","19655030367","18","3"
"20100","30794","2.49","11838521091","1","3"
"20200","30795","19.63","15368207574","18","4"
"20640","30796","4.91","16644344926","12","1"
"20100","30797","2.39","18559886874","18","1"
"20100","30798","1.57","11346812173","18","1"
"20140","30799","10.02","13031920306","12","3"
"20100","30800","2.04","13227700702","1","4"
"20100","30801","2.4","11451765797","18","2"
"20100","30802","1.94","13872351592","1","2"
"20100","30803","2.05","11888822467","12","1"
"20100","30804","1.95","19099313219","12","2"
"20160","30805","13.65","16243391081","18","2"
"20160","30806","13.05","14757707413","12","3"
"20150","30807","5.72","16703519108","18","1"
"20100","30808","1.82","16578143231","12","1"
"20190","30809","2.63","17987936046","12","2"
"20310","30810","96.77","17763660488","12","1"
"20180","30811","3.5","12097432713","24","1"
"20100","30812","1.7","18460336332","18","2"
"20100","30813","1.83","15613069106","24","4"
"20150","30814","5.86","11366379941","18","3"
"20600","30815","5.19","14945765872","24","3"
"20640","30816","4.67","14352515249","24","1"
"20150","30817","6.4","11112769277","12","1"
"20100","30818","2.31","19786998142","18","2"
"20100","30819","1.86","14813373739","24","1"
"20100","30820","2.01","11000818683","1","3"
"20100","30821","2.13","15288606947","18","4"
"20620","30822","13.84","18524552773","18","3"
"20100","30823","1.86","10037147239","18","1"
"20100","30824","1.72","14858201012","12","1"
"20100","30825","1.65","17630734043","1","1"
"20100","30826","2.09","11300299087","12","1"
"20100","30827","1.6","13399894019","12","2"
"20100","30828","2.12","12378582345","12","2"
"20100","30829","1.82","18674010707","24","1"
"20100","30830","2.02","15943183280","1","3"
"20100","30831","2.19","12880060579","18","1"
"20100","30832","2.4","11532485862","12","2"
"20100","30833","2.13","17280282923","18","2"
"20100","30834","2.16","16333248726","18","1"
"20100","30835","2.01","16802246524","18","1"
"20100","30836","2.06","17957396739","18","1"
"20100","30837","2.29","12608986040","12","1"
"20640","30838","5.1","14344741252","1","1"
"20600","30839","4.36","14219696817","24","3"
"20100","30840","2.11","16325963439","24","3"
"20100","30841","2.14","14481768224","12","2"
"20100","30842","2.06","19615665453","12","1"
"20100","30843","2.27","12212212525","1","1"
"20100","30844","1.79","19418979055","24","2"
"20100","30845","1.96","18722558857","24","2"
"20160","30846","12","14835925816","18","1"
"20100","30847","1.69","19049204747","12","3"
"20100","30848","1.86","19411932917","12","1"
"20100","30849","2.03","15931898099","1","2"
"20100","30850","1.87","12352673633","18","1"
"20100","30851","2.19","13116365810","12","2"
"20370","30852","135.23","19352224982","24","1"
"20100","30853","2.04","12384258193","18","3"
"20140","30854","9","11573212113","1","4"
"20160","30855","10.94","14486034184","12","1"
"20100","30856","2.19","17582879673","12","1"
"20100","30857","2.02","17257684779","12","1"
"20100","30858","2.25","19004644259","18","1"
"20160","30859","10.42","18417147315","24","4"
"20100","30860","1.98","12249709338","1","4"
"20100","30861","1.99","15703016991","1","1"
"20100","30862","1.97","11711266979","24","2"
"20100","30863","2.13","16721193920","24","2"
"20640","30864","3.95","14364652893","12","2"
"20240","30865","19.18","12894164336","24","2"
"20100","30866","1.93","15805916166","18","1"
"20160","30867","11.16","13869063927","1","1"
"20100","30868","1.83","11471426530","18","1"
"20160","30869","11.8","13136845808","1","1"
"20600","30870","5.22","17646324806","24","1"
"20100","30871","1.85","18842514274","1","2"
"20100","30872","2.01","10529560528","24","2"
"20100","30873","1.74","18119439367","24","1"
"20100","30874","2.18","14680637466","24","4"
"20100","30875","2.14","19263955336","12","1"
"20100","30876","2.27","19027044722","12","1"
"20280","30877","16.03","14687851116","24","3"
"20100","30878","2.17","13078350357","18","2"
"20640","30879","5.15","11337057194","18","1"
"20100","30880","1.61","12959385983","18","3"
"20100","30881","2.11","11925658094","24","2"
"20100","30882","1.91","15159061549","18","1"
"20100","30883","2.19","14663940480","12","3"
"20180","30884","3.55","16434152142","24","4"
"20160","30885","11.89","18880329848","24","3"
"20100","30886","1.98","16088940507","18","2"
"20150","30887","6.27","15141856233","24","1"
"20100","30888","1.54","16242821831","24","3"
"20100","30889","2.15","11515397782","1","2"
"20100","30890","2.02","12651423629","18","4"
"20100","30891","2.09","14301098126","12","1"
"20160","30892","13.59","16157950351","24","2"
"20100","30893","1.88","10794832875","12","2"
"20100","30894","1.94","14513440875","12","3"
"20100","30895","1.9","11109010254","18","3"
"20100","30896","1.63","15057381666","12","1"
"20100","30897","2.03","19788137299","24","1"
"20100","30898","1.85","12930478704","24","4"
"20530","30899","18.9","19411511183","18","4"
"20100","30900","2.19","17078778222","1","2"
"20160","30901","10.11","16309555469","12","2"
"20640","30902","5.32","12571896582","24","4"
"20100","30903","1.55","10123995183","24","2"
"20100","30904","1.91","13514391609","12","1"
"20100","30905","2.03","19918151383","12","1"
"20100","30906","1.64","12361289650","1","2"
"20180","30907","3.49","11543074000","24","1"
"20100","30908","1.81","16791714020","24","2"
"20100","30909","1.83","12772901151","24","2"
"20160","30910","12.9","15597801251","18","1"
"20100","30911","2.1","12674790497","12","1"
"20100","30912","1.75","19551519990","24","1"
"20640","30913","5.06","18437578006","24","1"
"20100","30914","2.33","10268153874","24","1"
"20800","30915","8.48","19856654086","12","1"
"20100","30916","2.21","13453211182","18","4"
"20160","30917","13.59","17044970248","1","3"
"20100","30918","2.43","18628251479","1","2"
"20100","30919","1.73","18520725859","12","4"
"20160","30920","10.59","10806456932","18","3"
"20100","30921","2.24","16638504689","1","3"
"20100","30922","2.08","14592436749","18","2"
"20160","30923","12.9","19359474458","1","1"
"20100","30924","1.8","15911598338","12","1"
"20100","30925","2.32","15124473680","12","1"
"20100","30926","1.92","15867301615","12","4"
"20100","30927","2.28","16133496383","24","1"
"20100","30928","2.1","12195133522","12","1"
"20100","30929","2.01","12604126146","24","2"
"20100","30930","2.15","10218559871","24","2"
"20190","30931","4.54","11114890003","18","1"
"20100","30932","2.16","10047359136","1","1"
"20100","30933","1.86","18751922586","12","2"
"20140","30934","9.65","15843302416","24","3"
"20670","30935","9.48","11998949261","1","1"
"20160","30936","11.62","10548017170","1","2"
"20100","30937","1.97","12259178991","24","3"
"20100","30938","2.16","13865015625","18","1"
"20100","30939","1.91","13177877904","24","1"
"20160","30940","12.3","11329195456","12","1"
"20190","30941","4.32","15288920128","12","1"
"20100","30942","1.84","19529166950","12","1"
"20100","30943","2.19","18045607310","24","1"
"20100","30944","2","16220035645","18","2"
"20670","30945","9.85","18030968111","1","2"
"20240","30946","15.13","12174062478","18","1"
"20640","30947","5.03","15988520771","24","1"
"20160","30948","12.91","12604744585","1","1"
"20100","30949","1.95","17932445287","1","2"
"20100","30950","1.97","13403790393","18","1"
"20100","30951","2.36","12096373481","18","2"
"20100","30952","2.22","16671452543","24","2"
"20160","30953","12.06","18527927196","1","2"
"20600","30954","5.95","15817712890","1","4"
"20240","30955","16.44","13837271027","18","1"
"20100","30956","2.11","11190588629","1","2"
"20100","30957","1.79","13659750860","18","2"
"20160","30958","14.38","12303391370","18","1"
"20100","30959","2.16","10498046442","24","2"
"20100","30960","1.91","13797070185","18","2"
"20100","30961","2.16","14894117331","24","2"
"20100","30962","1.75","18635519482","24","3"
"20100","30963","1.95","15207050596","12","2"
"20100","30964","2.13","10691877099","18","1"
"20100","30965","1.84","17842639981","24","1"
"20640","30966","4.9","18815215045","1","1"
"20100","30967","1.97","15844975359","1","1"
"20100","30968","2.22","17987008639","12","2"
"20150","30969","6.5","15476985481","1","4"
"20100","30970","2.08","11460728962","24","1"
"20190","30971","3.68","14041167230","12","1"
"20100","30972","1.84","14586051766","1","1"
"20100","30973","1.98","14575039898","1","4"
"20640","30974","4.12","18996474055","1","3"
"20100","30975","1.72","17272750290","12","2"
"20100","30976","1.73","11735963527","1","4"
"20100","30977","1.9","13762187620","24","4"
"20100","30978","2.08","17823260221","24","1"
"20100","30979","1.74","18723131057","1","1"
"20640","30980","4.43","17877473389","1","1"
"20600","30981","3.2","10539743715","1","2"
"20100","30982","2.19","12321681797","24","4"
"20100","30983","1.85","10633895137","1","1"
"20160","30984","10.34","19674056811","24","3"
"20100","30985","2.29","10848415240","12","1"
"20100","30986","2.16","18431516220","18","4"
"20100","30987","1.92","10037127187","1","1"
"20100","30988","2.05","10183050677","1","1"
"20100","30989","2.1","14368229833","18","1"
"20100","30990","1.63","14089627292","24","1"
"20100","30991","2.05","19055683314","1","1"
"20640","30992","5.65","13416349353","12","4"
"20100","30993","2.11","15022000341","12","2"
"20100","30994","2.16","13831224526","12","2"
"20800","30995","7.57","19587324827","24","2"
"20100","30996","2.11","19028089523","1","1"
"20100","30997","1.86","19093691715","24","1"
"20160","30998","10.11","10114174027","24","1"
"20100","30999","1.88","12197236359","18","2"
"20100","31000","2.08","10300168524","18","3"
"20100","31001","1.86","14561377352","24","1"
"20280","31002","14.84","16311831207","18","1"
"20190","31003","3.73","19423861953","12","1"
"20180","31004","3.94","10725944808","18","1"
"20100","31005","1.71","18470054464","24","1"
"20640","31006","5.37","15311875940","24","2"
"20100","31007","2.03","15254011749","12","1"
"20100","31008","2.21","14480325945","24","1"
"20100","31009","2.2","14280430917","1","3"
"20100","31010","1.99","14864294868","12","1"
"20640","31011","5.17","14510214562","18","4"
"20160","31012","10.1","17452829331","18","1"
"20100","31013","1.98","16058194180","24","3"
"20160","31014","10.09","12844017511","18","2"
